,dis24
1996-08-25,44648.78
1996-08-26,42864.71
1996-08-27,40936.242
1996-08-28,39370.82
1996-08-29,38341.207
1996-08-30,37636.227
1996-08-31,36949.4
1996-09-01,36637.695
1996-09-02,38631.645
1996-09-03,44799.31
1996-09-04,50781.39
1996-09-05,51530.293
1996-09-06,49685.496
1996-09-07,47737.57
1996-09-08,45860.035
1996-09-09,44011.367
1996-09-10,42291.11
1996-09-11,40673.715
1996-09-12,39113.973
1996-09-13,37611.21
1996-09-14,36188.332
1996-09-15,34875.08
1996-09-16,33704.79
1996-09-17,32643.146
1996-09-18,31544.193
1996-09-19,30269.541
1996-09-20,28877.158
1996-09-21,27594.803
1996-09-22,26567.21
1996-09-23,25739.99
1996-09-24,25093.121
1996-09-25,24901.428
1996-09-26,25443.871
1996-09-27,26528.055
1996-09-28,27696.404
1996-09-29,28663.148
1996-09-30,29683.914
1996-10-01,31091.666
1996-10-02,32457.041
1996-10-03,32878.992
1996-10-04,32580.674
1996-10-05,32451.883
1996-10-06,32786.33
1996-10-07,33780.7
1996-10-08,35806.113
1996-10-09,37925.984
1996-10-10,39045.83
1996-10-11,38822.785
1996-10-12,37728.367
1996-10-13,36456.324
1996-10-14,35553.19
1996-10-15,35136.53
1996-10-16,34652.188
1996-10-17,33487.086
1996-10-18,31630.201
1996-10-19,29469.955
1996-10-20,27348.791
1996-10-21,25429.37
1996-10-22,23750.951
1996-10-23,22302.627
1996-10-24,21061.596
1996-10-25,19999.887
1996-10-26,19079.992
1996-10-27,18264.508
1996-10-28,17536.912
1996-10-29,16972.44
1996-10-30,16913.553
1996-10-31,17570.244
1996-11-01,18967.02
1996-11-02,20651.072
1996-11-03,21505.34
1996-11-04,21458.598
1996-11-05,21028.322
1996-11-06,20544.12
1996-11-07,20096.996
1996-11-08,19811.854
1996-11-09,19832.404
1996-11-10,20089.725
1996-11-11,20219.168
1996-11-12,19881.781
1996-11-13,19065.242
1996-11-14,17979.23
1996-11-15,16830.326
1996-11-16,15742.074
1996-11-17,14764.234
1996-11-18,13899.03
1996-11-19,13140.333
1996-11-20,12487.817
1996-11-21,11942.137
1996-11-22,11496.355
1996-11-23,11137.278
1996-11-24,10855.759
1996-11-25,10650.67
1996-11-26,10517.696
1996-11-27,10436.982
1996-11-28,10380.106
1996-11-29,10331.039
1996-11-30,10284.506
1996-12-01,10234.901
1996-12-02,10171.319
1996-12-03,10076.845
1996-12-04,9934.642
1996-12-05,9741.305
1996-12-06,9512.254
1996-12-07,9271.653
1996-12-08,9041.729
1996-12-09,8838.147
1996-12-10,8665.104
1996-12-11,8514.441
1996-12-12,8371.457
1996-12-13,8222.641
1996-12-14,8060.018
1996-12-15,7881.895
1996-12-16,7692.3794
1996-12-17,7501.034
1996-12-18,7324.4116
1996-12-19,7174.8877
1996-12-20,7045.379
1996-12-21,6917.0796
1996-12-22,6777.9443
1996-12-23,6625.8374
1996-12-24,6465.9136
1996-12-25,6307.947
1996-12-26,6162.2153
1996-12-27,6035.673
1996-12-28,5930.171
1996-12-29,5840.955
1996-12-30,5761.7925
1996-12-31,5691.1445
