,dis24
1991-10-21,34564.406
1991-10-22,32964.133
1991-10-23,32183.16
1991-10-24,32210.8
1991-10-25,32452.424
1991-10-26,32179.54
1991-10-27,31167.143
1991-10-28,29649.041
1991-10-29,27946.8
1991-10-30,26260.988
1991-10-31,24660.129
1991-11-01,23146.77
1991-11-02,21736.553
1991-11-03,20462.115
1991-11-04,19337.207
1991-11-05,18366.25
1991-11-06,17546.328
1991-11-07,16857.12
1991-11-08,16265.165
1991-11-09,15738.06
1991-11-10,15252.298
1991-11-11,14796.809
1991-11-12,14376.364
1991-11-13,13996.551
1991-11-14,13650.41
1991-11-15,13325.845
1991-11-16,13018.735
1991-11-17,12727.221
1991-11-18,12443.62
1991-11-19,12157.972
1991-11-20,11862.721
1991-11-21,11555.564
1991-11-22,11242.411
1991-11-23,10934.288
1991-11-24,10636.544
1991-11-25,10344.438
1991-11-26,10055.182
1991-11-27,9775.048
1991-11-28,9511.602
1991-11-29,9268.2295
1991-11-30,9043.721
1991-12-01,8838.67
1991-12-02,8656.494
1991-12-03,8502.381
1991-12-04,8379.483
1991-12-05,8285.706
1991-12-06,8209.351
1991-12-07,8131.629
1991-12-08,8035.0083
1991-12-09,7912.1396
1991-12-10,7765.062
1991-12-11,7598.6367
1991-12-12,7421.616
1991-12-13,7248.2227
1991-12-14,7094.8423
1991-12-15,6972.377
1991-12-16,6878.4634
1991-12-17,6798.6396
1991-12-18,6713.3877
1991-12-19,6606.7397
1991-12-20,6472.133
1991-12-21,6312.3364
1991-12-22,6134.9263
1991-12-23,5949.557
1991-12-24,5766.325
1991-12-25,5593.347
1991-12-26,5440.6196
1991-12-27,5319.3643
1991-12-28,5233.1855
1991-12-29,5180.533
1991-12-30,5159.968
1991-12-31,5165.8154
