,dis24
2001-05-13,18498.393
2001-05-14,18457.713
2001-05-15,18317.5
2001-05-16,18179.83
2001-05-17,18166.127
2001-05-18,18346.582
2001-05-19,18661.695
2001-05-20,18933.002
2001-05-21,19038.611
2001-05-22,18995.715
2001-05-23,18905.148
2001-05-24,18930.984
2001-05-25,19228.812
2001-05-26,19875.098
2001-05-27,21425.275
2001-05-28,25736.137
2001-05-29,30875.225
2001-05-30,32735.178
2001-05-31,32161.684
2001-06-01,31950.742
2001-06-02,32407.691
2001-06-03,32449.662
2001-06-04,32141.887
2001-06-05,31962.848
2001-06-06,32599.377
2001-06-07,35524.03
2001-06-08,39970.93
2001-06-09,42380.297
2001-06-10,42816.176
2001-06-11,41986.074
2001-06-12,40652.035
2001-06-13,39634.01
2001-06-14,39523.367
2001-06-15,40337.844
2001-06-16,41382.32
2001-06-17,41684.293
2001-06-18,40918.152
2001-06-19,39424.04
2001-06-20,38489.13
2001-06-21,39110.188
2001-06-22,41503.773
2001-06-23,43225.38
2001-06-24,41816.973
2001-06-25,39472.99
2001-06-26,37644.207
2001-06-27,36551.33
2001-06-28,36292.99
2001-06-29,36892.043
2001-06-30,37775.867
2001-07-01,38253.438
2001-07-02,38357.91
2001-07-03,38316.746
2001-07-04,38082.06
2001-07-05,37660.23
2001-07-06,37258.84
2001-07-07,36900.715
2001-07-08,36301.42
2001-07-09,35218.23
2001-07-10,33807.11
2001-07-11,32535.28
2001-07-12,31681.994
2001-07-13,31239.266
2001-07-14,30853.252
2001-07-15,30190.988
2001-07-16,29447.145
2001-07-17,29167.023
2001-07-18,29675.799
2001-07-19,30992.74
2001-07-20,32624.148
2001-07-21,33889.188
2001-07-22,34769.375
2001-07-23,35886.57
2001-07-24,37360.227
2001-07-25,38135.723
2001-07-26,38000.742
2001-07-27,37499.41
2001-07-28,36748.066
2001-07-29,36655.363
2001-07-30,38680.36
2001-07-31,47054.465
2001-08-01,57174.83
2001-08-02,57741.863
2001-08-03,54752.12
2001-08-04,53724.8
2001-08-05,55016.88
2001-08-06,56398.574
2001-08-07,55562.574
2001-08-08,52477.39
2001-08-09,48384.543
2001-08-10,44287.48
2001-08-11,40702.46
2001-08-12,37715.094
2001-08-13,35236.9
2001-08-14,33106.176
2001-08-15,31295.12
2001-08-16,29927.682
2001-08-17,29127.451
2001-08-18,28706.693
2001-08-19,28514.621
2001-08-20,28864.709
2001-08-21,29465.613
2001-08-22,29710.521
2001-08-23,29966.531
2001-08-24,31043.71
2001-08-25,33019.4
2001-08-26,34307.957
2001-08-27,34797.29
2001-08-28,35236.633
2001-08-29,36431.86
2001-08-30,39739.406
2001-08-31,44742.02
2001-09-01,48864.742
2001-09-02,50306.11
2001-09-03,49182.75
2001-09-04,46894.727
2001-09-05,44534.938
2001-09-06,42777.586
2001-09-07,41631.57
2001-09-08,41026.082
2001-09-09,41091.855
2001-09-10,41737.773
2001-09-11,42326.98
2001-09-12,42302.29
2001-09-13,41942.113
2001-09-14,41529.156
2001-09-15,40687.418
2001-09-16,39409.25
2001-09-17,38034.2
2001-09-18,36847.27
2001-09-19,36001.215
2001-09-20,35432.242
2001-09-21,35049.723
2001-09-22,34868.844
2001-09-23,34886.375
2001-09-24,35060.062
2001-09-25,35092.72
2001-09-26,34570.215
2001-09-27,33465.24
2001-09-28,32115.645
2001-09-29,30817.064
2001-09-30,29676.334
2001-10-01,28692.02
2001-10-02,27840.828
2001-10-03,27131.566
2001-10-04,26548.865
2001-10-05,26115.615
2001-10-06,26166.72
2001-10-07,27437.72
2001-10-08,30841.58
2001-10-09,34678.797
2001-10-10,35434.855
2001-10-11,34890.586
2001-10-12,35277.617
2001-10-13,36402.918
2001-10-14,37348.254
2001-10-15,37709.363
2001-10-16,37167.473
2001-10-17,35805.215
2001-10-18,34050.82
2001-10-19,32351.416
2001-10-20,30945.217
2001-10-21,29911.877
2001-10-22,29247.785
2001-10-23,28782.727
2001-10-24,28314.03
2001-10-25,27724.66
2001-10-26,26985.271
2001-10-27,26100.514
2001-10-28,25091.955
2001-10-29,24002.91
2001-10-30,22878.557
2001-10-31,21754.49
2001-11-01,20664.447
2001-11-02,19636.756
2001-11-03,18702.795
2001-11-04,17881.12
2001-11-05,17177.768
2001-11-06,16620.848
2001-11-07,16251.036
2001-11-08,16039.326
2001-11-09,15871.618
2001-11-10,15667.094
2001-11-11,15431.601
2001-11-12,15195.331
2001-11-13,14951.154
2001-11-14,14693.448
2001-11-15,14451.9
2001-11-16,14261.505
2001-11-17,14116.499
2001-11-18,13965.503
2001-11-19,13750.114
2001-11-20,13445.983
2001-11-21,13070.058
2001-11-22,12649.446
2001-11-23,12200.466
2001-11-24,11745.862
2001-11-25,11321.0625
2001-11-26,10950.449
2001-11-27,10631.403
2001-11-28,10341.12
2001-11-29,10062.342
2001-11-30,9800.792
2001-12-01,9571.101
2001-12-02,9372.726
2001-12-03,9185.767
2001-12-04,8987.63
2001-12-05,8771.98
2001-12-06,8548.676
2001-12-07,8333.291
2001-12-08,8139.134
2001-12-09,7969.924
2001-12-10,7822.0483
2001-12-11,7699.564
2001-12-12,7619.6274
2001-12-13,7564.7534
2001-12-14,7493.4526
2001-12-15,7392.7393
2001-12-16,7273.6855
2001-12-17,7149.838
2001-12-18,7028.207
2001-12-19,6910.6777
2001-12-20,6799.3325
2001-12-21,6698.116
2001-12-22,6610.507
2001-12-23,6535.3706
2001-12-24,6468.2275
2001-12-25,6402.182
2001-12-26,6327.9585
2001-12-27,6237.753
2001-12-28,6127.067
2001-12-29,5996.2246
2001-12-30,5850.038
2001-12-31,5695.6353
