,dis24
1990-05-01,37983.723
1990-05-02,38161.79
1990-05-03,37641.03
1990-05-04,36225.883
1990-05-05,34566.027
1990-05-06,33204.348
1990-05-07,32396.736
1990-05-08,32006.307
1990-05-09,31681.518
1990-05-10,31154.76
1990-05-11,30341.186
1990-05-12,29243.236
1990-05-13,27966.037
1990-05-14,26650.977
1990-05-15,25999.176
1990-05-16,28604.705
1990-05-17,32927.145
1990-05-18,33617.625
1990-05-19,31870.004
1990-05-20,30413.635
1990-05-21,29996.262
1990-05-22,30041.102
1990-05-23,30236.568
1990-05-24,30487.418
1990-05-25,30478.14
1990-05-26,30078.145
1990-05-27,29730.143
1990-05-28,30087.541
1990-05-29,31479.87
1990-05-30,33561.27
1990-05-31,35601.027
1990-06-01,37305.355
1990-06-02,39419.35
1990-06-03,43395.914
1990-06-04,48692.086
1990-06-05,52483.29
1990-06-06,54757.938
1990-06-07,58950.25
1990-06-08,62831.6
1990-06-09,64274.97
1990-06-10,66322.67
1990-06-11,73676.09
1990-06-12,89424.92
1990-06-13,105031.78
1990-06-14,103602.12
1990-06-15,91972.01
1990-06-16,79450.63
1990-06-17,69209.49
1990-06-18,61540.688
1990-06-19,56097.902
1990-06-20,52544.293
1990-06-21,50629.36
1990-06-22,50471.77
1990-06-23,52584.6
1990-06-24,58315.67
1990-06-25,67366.27
1990-06-26,73350.06
1990-06-27,74549.29
1990-06-28,73209.21
1990-06-29,70820.36
1990-06-30,67856.71
1990-07-01,64195.54
1990-07-02,60619.766
1990-07-03,57314.08
1990-07-04,54184.348
1990-07-05,51998.05
1990-07-06,52540.188
1990-07-07,56112.395
1990-07-08,58596.758
1990-07-09,58031.51
1990-07-10,56743.203
1990-07-11,56510.82
1990-07-12,57601.582
1990-07-13,59192.047
1990-07-14,60514.617
1990-07-15,62029.883
1990-07-16,63962.51
1990-07-17,63404.055
1990-07-18,60834.14
1990-07-19,59658.734
1990-07-20,63964.31
1990-07-21,68481.25
1990-07-22,67029.33
1990-07-23,64094.734
1990-07-24,63311.836
1990-07-25,65273.344
1990-07-26,68067.516
1990-07-27,70046.805
1990-07-28,70829.16
1990-07-29,71201.41
1990-07-30,71394.96
1990-07-31,69994.93
1990-08-01,67680.35
1990-08-02,65009.734
1990-08-03,62046.457
1990-08-04,59009.18
1990-08-05,55765.746
1990-08-06,52419.38
1990-08-07,49267.04
1990-08-08,46451.586
1990-08-09,44238.68
1990-08-10,42760.43
1990-08-11,42117.4
1990-08-12,42296.145
1990-08-13,44566.688
1990-08-14,51025.44
1990-08-15,56966.613
1990-08-16,57197.14
1990-08-17,53328.914
1990-08-18,49823.66
1990-08-19,48040.7
1990-08-20,47335.902
1990-08-21,46756.684
1990-08-22,45767.418
1990-08-23,44238.45
1990-08-24,42267.477
1990-08-25,40258.84
1990-08-26,39017.266
1990-08-27,40014.68
1990-08-28,45613.9
1990-08-29,52880.652
1990-08-30,54716.164
1990-08-31,53004.312
1990-09-01,51353.336
1990-09-02,50051.12
1990-09-03,48062.535
1990-09-04,45247.406
1990-09-05,42204.246
1990-09-06,39459.254
1990-09-07,37316.56
1990-09-08,35738.445
1990-09-09,34568.688
1990-09-10,33741.625
1990-09-11,33553.637
1990-09-12,34920.637
1990-09-13,37431.55
1990-09-14,39079.258
1990-09-15,39169.01
1990-09-16,38804.848
1990-09-17,38752.652
1990-09-18,39069.6
1990-09-19,40178.95
1990-09-20,42501.754
1990-09-21,44803.016
1990-09-22,47812.87
1990-09-23,53244.48
1990-09-24,57776.273
1990-09-25,57612.902
1990-09-26,54844.45
1990-09-27,53214.387
1990-09-28,52990.203
1990-09-29,52017.2
1990-09-30,50857.504
1990-10-01,50282.758
1990-10-02,50976.484
1990-10-03,54361.43
1990-10-04,60693.523
1990-10-05,66423.01
1990-10-06,68061.49
1990-10-07,66100.47
1990-10-08,62493.0
1990-10-09,58921.812
1990-10-10,56239.914
1990-10-11,54926.223
1990-10-12,55011.707
1990-10-13,56047.703
1990-10-14,56933.562
1990-10-15,56751.87
1990-10-16,55685.203
1990-10-17,54447.125
1990-10-18,53063.43
1990-10-19,51029.754
1990-10-20,48243.36
1990-10-21,45135.598
1990-10-22,42127.117
1990-10-23,39428.59
1990-10-24,37133.28
1990-10-25,35233.297
1990-10-26,33593.168
1990-10-27,32028.309
1990-10-28,30431.914
1990-10-29,28819.24
1990-10-30,27265.666
1990-10-31,25846.365
1990-11-01,24603.867
1990-11-02,23521.426
1990-11-03,22548.564
1990-11-04,21646.979
1990-11-05,20801.406
1990-11-06,20015.824
1990-11-07,19294.111
1990-11-08,18628.803
1990-11-09,17999.857
1990-11-10,17391.318
1990-11-11,16799.959
1990-11-12,16223.238
1990-11-13,15655.979
1990-11-14,15101.455
1990-11-15,14570.182
1990-11-16,14067.461
1990-11-17,13587.726
1990-11-18,13125.728
1990-11-19,12685.602
1990-11-20,12274.631
1990-11-21,11896.557
1990-11-22,11549.015
1990-11-23,11221.535
1990-11-24,10901.13
1990-11-25,10578.656
1990-11-26,10253.062
1990-11-27,9930.692
1990-11-28,9619.116
1990-11-29,9324.69
1990-11-30,9049.459
1990-12-01,8792.238
1990-12-02,8555.056
1990-12-03,8346.742
1990-12-04,8173.8516
1990-12-05,8032.274
1990-12-06,7908.4087
1990-12-07,7788.665
1990-12-08,7666.877
1990-12-09,7545.9893
1990-12-10,7430.524
1990-12-11,7318.586
1990-12-12,7201.768
1990-12-13,7074.346
1990-12-14,6940.192
1990-12-15,6810.278
1990-12-16,6693.8384
1990-12-17,6593.411
1990-12-18,6504.391
1990-12-19,6418.219
1990-12-20,6321.6206
1990-12-21,6207.651
1990-12-22,6076.8823
1990-12-23,5932.458
1990-12-24,5778.463
1990-12-25,5619.4746
1990-12-26,5461.3916
1990-12-27,5311.398
1990-12-28,5176.127
1990-12-29,5058.509
1990-12-30,4959.0645
1990-12-31,4877.5234
