,dis24
2019-08-07,50498.95
2019-08-08,50223.832
2019-08-09,50165.74
2019-08-10,50015.754
2019-08-11,49189.168
2019-08-12,47055.43
2019-08-13,44502.504
2019-08-14,42650.598
2019-08-15,42172.906
2019-08-16,42941.81
2019-08-17,43666.574
2019-08-18,42984.52
2019-08-19,41760.887
2019-08-20,40485.566
2019-08-21,39076.438
2019-08-22,37366.266
2019-08-23,35623.84
2019-08-24,34250.445
2019-08-25,33408.723
2019-08-26,32977.273
2019-08-27,32577.031
2019-08-28,32022.205
2019-08-29,31274.352
2019-08-30,30404.041
2019-08-31,29459.55
2019-09-01,28496.78
2019-09-02,27699.531
2019-09-03,27206.44
2019-09-04,26988.736
2019-09-05,26855.926
2019-09-06,26726.225
2019-09-07,26658.2
2019-09-08,26641.02
2019-09-09,26791.143
2019-09-10,27188.459
2019-09-11,27549.965
2019-09-12,27789.924
2019-09-13,28489.117
2019-09-14,30129.475
2019-09-15,32701.025
2019-09-16,35127.992
2019-09-17,37512.383
2019-09-18,41731.008
2019-09-19,47898.99
2019-09-20,51235.223
2019-09-21,51473.84
2019-09-22,50829.76
2019-09-23,50042.25
2019-09-24,48985.918
2019-09-25,47686.27
2019-09-26,47391.117
2019-09-27,47866.695
2019-09-28,46271.645
2019-09-29,43870.98
2019-09-30,41973.117
2019-10-01,40745.305
2019-10-02,40434.62
2019-10-03,40477.4
2019-10-04,39682.94
2019-10-05,37901.387
2019-10-06,35863.105
2019-10-07,33898.098
2019-10-08,32106.162
2019-10-09,30599.977
2019-10-10,29434.758
2019-10-11,28531.68
2019-10-12,27741.66
2019-10-13,27016.6
2019-10-14,26351.855
2019-10-15,25734.465
2019-10-16,25201.225
2019-10-17,24787.562
2019-10-18,24483.664
2019-10-19,24255.613
2019-10-20,24073.727
2019-10-21,23855.742
2019-10-22,23472.424
2019-10-23,22864.271
2019-10-24,22093.684
2019-10-25,21282.473
2019-10-26,20712.385
2019-10-27,20367.871
2019-10-28,19939.785
2019-10-29,19636.465
2019-10-30,19409.016
2019-10-31,19252.207
2019-11-01,19388.691
2019-11-02,19902.223
2019-11-03,20499.92
2019-11-04,20833.45
2019-11-05,20793.598
2019-11-06,20447.91
2019-11-07,19896.057
2019-11-08,19195.854
2019-11-09,18380.977
2019-11-10,17495.605
2019-11-11,16608.85
2019-11-12,15779.363
2019-11-13,15030.828
2019-11-14,14372.175
2019-11-15,13797.021
2019-11-16,13294.759
2019-11-17,12850.465
2019-11-18,12453.43
2019-11-19,12101.409
2019-11-20,11801.105
2019-11-21,11572.174
2019-11-22,11446.383
2019-11-23,11422.99
2019-11-24,11430.754
2019-11-25,11402.071
2019-11-26,11338.472
2019-11-27,11263.886
2019-11-28,11177.564
2019-11-29,11064.682
2019-11-30,10920.806
2019-12-01,10748.947
2019-12-02,10556.026
2019-12-03,10366.502
2019-12-04,10210.069
2019-12-05,10076.452
2019-12-06,9925.642
2019-12-07,9740.059
2019-12-08,9532.029
2019-12-09,9317.439
2019-12-10,9102.0625
2019-12-11,8888.642
2019-12-12,8686.318
2019-12-13,8505.643
2019-12-14,8349.184
2019-12-15,8210.749
2019-12-16,8077.1274
2019-12-17,7935.4443
2019-12-18,7776.9067
2019-12-19,7601.864
2019-12-20,7418.102
2019-12-21,7230.545
2019-12-22,7037.276
2019-12-23,6840.2275
2019-12-24,6650.791
2019-12-25,6482.3086
2019-12-26,6343.1504
2019-12-27,6232.2847
2019-12-28,6145.97
2019-12-29,6083.4653
2019-12-30,6050.2373
2019-12-31,6049.797
