,dis24
2005-06-21,21245.363
2005-06-22,24336.91
2005-06-23,31936.393
2005-06-24,36570.773
2005-06-25,37154.227
2005-06-26,38059.645
2005-06-27,37411.113
2005-06-28,34204.695
2005-06-29,31760.643
2005-06-30,30842.107
2005-07-01,30712.908
2005-07-02,30579.162
2005-07-03,30158.85
2005-07-04,29622.795
2005-07-05,29183.164
2005-07-06,28887.398
2005-07-07,28535.172
2005-07-08,27900.145
2005-07-09,26879.213
2005-07-10,25694.6
2005-07-11,24994.25
2005-07-12,25752.213
2005-07-13,28557.256
2005-07-14,32132.59
2005-07-15,34961.145
2005-07-16,39158.258
2005-07-17,47169.074
2005-07-18,55085.75
2005-07-19,58032.574
2005-07-20,58239.645
2005-07-21,57904.17
2005-07-22,57944.848
2005-07-23,56918.164
2005-07-24,54213.625
2005-07-25,51742.1
2005-07-26,50087.93
2005-07-27,48476.766
2005-07-28,46700.76
2005-07-29,44790.305
2005-07-30,42546.145
2005-07-31,40003.87
2005-08-01,37506.953
2005-08-02,35252.73
2005-08-03,33356.395
2005-08-04,32051.191
2005-08-05,31325.773
2005-08-06,31083.357
2005-08-07,30838.03
2005-08-08,30371.174
2005-08-09,30171.576
2005-08-10,30317.36
2005-08-11,30443.97
2005-08-12,30630.646
2005-08-13,31411.492
2005-08-14,32680.336
2005-08-15,33887.082
2005-08-16,35684.87
2005-08-17,37700.72
2005-08-18,38241.207
2005-08-19,37096.81
2005-08-20,35303.65
2005-08-21,33586.043
2005-08-22,32257.352
2005-08-23,31522.848
2005-08-24,31498.916
2005-08-25,33306.582
2005-08-26,38694.6
2005-08-27,45436.266
2005-08-28,50197.047
2005-08-29,54296.277
2005-08-30,57716.035
2005-08-31,58696.168
2005-09-01,57681.016
2005-09-02,55891.215
2005-09-03,53652.535
2005-09-04,51015.73
2005-09-05,48047.81
2005-09-06,44821.625
2005-09-07,41664.547
2005-09-08,39104.516
2005-09-09,37234.547
2005-09-10,35498.97
2005-09-11,33698.676
2005-09-12,32104.6
2005-09-13,30850.432
2005-09-14,29834.145
2005-09-15,28953.465
2005-09-16,28027.078
2005-09-17,26965.182
2005-09-18,25833.186
2005-09-19,24639.01
2005-09-20,23392.61
2005-09-21,22318.857
2005-09-22,21783.652
2005-09-23,21834.572
2005-09-24,22253.004
2005-09-25,22169.164
2005-09-26,21712.54
2005-09-27,21712.447
2005-09-28,22351.805
2005-09-29,22960.232
2005-09-30,23281.188
2005-10-01,23504.613
2005-10-02,23780.127
2005-10-03,24136.174
2005-10-04,24728.307
2005-10-05,25656.574
2005-10-06,26301.803
2005-10-07,26188.379
2005-10-08,25380.283
2005-10-09,24161.62
2005-10-10,22857.594
2005-10-11,21672.889
2005-10-12,20712.492
2005-10-13,20013.834
2005-10-14,19531.592
2005-10-15,19155.594
2005-10-16,18765.191
2005-10-17,18288.102
2005-10-18,17714.906
2005-10-19,17083.63
2005-10-20,16454.855
2005-10-21,15889.096
2005-10-22,15507.181
2005-10-23,16046.544
2005-10-24,18223.096
2005-10-25,20286.734
2005-10-26,20663.648
2005-10-27,19939.816
2005-10-28,18831.732
2005-10-29,17744.645
2005-10-30,16930.516
2005-10-31,16414.654
2005-11-01,16140.198
2005-11-02,16145.944
2005-11-03,16479.576
2005-11-04,16961.604
2005-11-05,17221.768
2005-11-06,17028.648
2005-11-07,16434.225
2005-11-08,15622.578
2005-11-09,14753.08
2005-11-10,13916.721
2005-11-11,13150.586
2005-11-12,12465.799
2005-11-13,11864.921
2005-11-14,11346.012
2005-11-15,10900.772
2005-11-16,10515.518
2005-11-17,10176.936
2005-11-18,9877.829
2005-11-19,9612.672
2005-11-20,9379.8
2005-11-21,9179.925
2005-11-22,9009.853
2005-11-23,8855.92
2005-11-24,8695.53
2005-11-25,8524.048
2005-11-26,8360.339
2005-11-27,8227.249
2005-11-28,8128.9277
2005-11-29,8044.9834
2005-11-30,7951.028
2005-12-01,7840.4043
2005-12-02,7722.123
2005-12-03,7609.1895
2005-12-04,7509.189
2005-12-05,7421.3516
2005-12-06,7334.429
2005-12-07,7238.163
2005-12-08,7128.304
2005-12-09,7006.393
2005-12-10,6876.1094
2005-12-11,6738.801
2005-12-12,6593.7026
2005-12-13,6441.271
2005-12-14,6282.6133
2005-12-15,6120.374
2005-12-16,5957.5586
2005-12-17,5798.0513
2005-12-18,5647.2124
2005-12-19,5510.1025
2005-12-20,5390.821
2005-12-21,5290.971
2005-12-22,5208.174
2005-12-23,5139.0747
2005-12-24,5073.0063
2005-12-25,5001.273
2005-12-26,4920.28
2005-12-27,4830.598
2005-12-28,4737.255
2005-12-29,4646.7505
2005-12-30,4564.895
2005-12-31,4493.764
